id,sentence,script_type
55935,凯尔特人在公元前600年首先到来。,simplified
55936,麦克以建议的口气说了些话。,simplified
55937,我認為湯姆樂觀。,traditional
55938,不難理解。,traditional
55939,我得留在家。,neutral
55940,誰在玩？,traditional
55941,那是很多錢。,traditional
55942,現在，你想讓我怎麼做？,traditional
55943,警察看來很清楚我們在哪裡。,traditional
55944,加一丁點鹽。,traditional
55945,它真特別。,traditional
55946,我在晚上看電視。,traditional
55947,我不能預言會發生甚麼。,traditional
55948,我都沒考慮過。,traditional
55949,做起來不會很久。,traditional
55950,我想跟湯姆走。,traditional
55951,湯姆不打算外出。,traditional
55952,我就想跟湯姆說話。,traditional
55953,我們不能一直把它當秘密守著。,traditional
55954,那是例外。,neutral
55955,我們承擔不了犯錯的後果。,traditional
55956,我看我們找到要找的東西了。,traditional
55957,湯姆看來總是在工作。,traditional
55958,看來湯姆借了輛自行車。,traditional
55959,我們的關係非常好。,traditional
55960,我們過了最愉快的一天。,traditional
55961,我想當歌手。,traditional
55962,湯姆要以你為傲了。,traditional
55963,我只是試著保護你。,traditional
55964,天要变多云了。,simplified
55965,她穿著褲襪。,traditional
55966,多年來湯姆一直在忍受偏頭痛之苦。,traditional
55967,進去，呆在你的房間裏，直到他來。,traditional
55968,祝你們這一周都過得很好。,traditional
55969,祝你們有快樂的一週。,traditional
55970,這裡以前是座舊廟。,traditional
55971,我想讓你下周回來。,traditional
55972,她不穿丁字褲。,traditional
55973,跟你妹妹說一聲，她的丁字褲露出來了。,traditional
55974,跟你姐姐說一聲，她的丁字褲露出來了。,traditional
55975,你買了多少東西？,traditional
55976,我在本周日上班。,neutral
55977,湯姆知道我想盡早離開。,traditional
55978,她只有戴著兩個乳貼，穿著一條丁字褲。,traditional
55979,我再也不會回來了。,traditional
55980,他一口氣吹滅了生日蛋糕上所有的蠟燭。,traditional
55981,我實在受不了我四十來歲的鄰居們每晚的高聲吵鬧。,traditional
55982,我是一個沉浸在快樂中的人。,traditional
55983,這些橙子爛了。,traditional
55984,我母親在水果店買了好幾個蘋果。,traditional
55985,我外婆患有骨質疏鬆症。,traditional
55986,我奶奶患有骨質疏鬆症。,traditional
55987,希望你有好運。,traditional
55988,謝謝你告訴我真相。,traditional
55989,他不是美國人，而是英國人。,traditional
55990,她穿著華麗的絲綢服飾。,traditional
55991,攪拌蛋清知道其變硬。,traditional
55992,噗！真冷！,neutral
55993,蝙蝠會發出什麼聲音？,traditional
55994,看！飛機！,traditional
55995,如果細究起來，實則不然。,traditional
55996,他最喜歡細究這些問題了。,traditional
55997,這件事其實不是這樣的。,traditional
55998,這只是表面現象。,traditional
55999,他是一個好老師嗎？,traditional
56000,他們把這個未解決的問題遺留了下來。,traditional
56001,走路要十五分鐘。,traditional
56002,在墨西哥有很多美國人。,traditional
56003,我和老闆沒有問題。,traditional
56004,昨晚湯姆沒有回家，希望他沒事。,traditional
56005,他大聲讀了那封信。,traditional
56006,那個孩子在吃麵包。,traditional
56007,这就是无产者崇拜你的原因。,simplified
56008,我很气恼，因为它不在那。,simplified
56009,由于缺水，许多植物干枯了。,simplified
56010,他为啥生气？,simplified
56011,她为啥如此恼怒？,simplified
56012,你为什么会出现在我工作单位？,simplified
56013,我换了身衣服。,simplified
56014,我会记得的。,simplified
56015,此外，她有艺术家天赋。,simplified
56016,请问我能搭下车吗？我的钱包被偷了。,simplified
56017,他出生在一个宫殿里，那宫殿已经不存在了。,simplified
56018,Layla使每个遇见她的人着迷。,simplified
56019,這幾個點細究起來都有問題。,traditional
56020,他提出我們一起去游泳。,traditional
56021,我要我那一部分錢。,traditional
56022,她們對瑪麗開了槍。,traditional
56023,朱迪决定展示她的新比基尼。,simplified
56024,湯姆在看幾個穿著比基尼的女孩。,traditional
56025,那個穿著比基尼的漂亮女孩是湯姆的姐姐。,traditional
56026,那個穿著比基尼的漂亮女孩是湯姆的妹妹。,traditional
56027,我覺的湯姆的外婆已經很老了，不適合穿比基尼了。,traditional
56028,我覺的湯姆的奶奶已經很老了，不適合穿比基尼了。,traditional
56029,這所學校的校務由他來管理。,traditional
56030,他接手了這所學校的校務。,traditional
56031,兩點了。,traditional
56032,現在誰在笑？,traditional
56033,發生在一年前。,traditional
56034,湯姆喝酒喝得不多。,traditional
56035,語言不能減輕她的悲痛。,traditional
56036,每個人都在等湯姆。,traditional
56037,我甚至不知道湯姆離開了。,traditional
56038,我要戴頭盔。,traditional
56039,你住在波士頓，不是麼？,traditional
56040,還有誰知道它？,traditional
56041,我想讓你準備好。,traditional
56042,我認為我們該換個題目。,traditional
56043,我們準備好了走下一步。,traditional
56044,你絶對確定這事嗎？,traditional
56045,有你幫我真好。,traditional
56046,我現在不能問湯姆。,traditional
56047,我遇到了許多沒見過的人。,traditional
56048,我感到虚弱。,simplified
56049,我在這周做了許多事。,traditional
56050,我去跟湯姆解釋。,traditional
56051,你欠我點東西。,traditional
56052,誰會想住在這裡？,traditional
56053,我確定你會來。,traditional
56054,他們設法控制你。,traditional
56055,我們知道湯姆的殺手是誰。,traditional
56056,我們進屋吧。,traditional
56057,她是喂我們的狗的人。,traditional
56058,你認為湯姆會讓我們做嗎？,traditional
56059,湯姆有點擔心。,traditional
56060,你認為它是陷阱嗎？,traditional
56061,我能協助你。,traditional
56062,帶鑰匙來。,traditional
56063,你有一天會明白。,traditional
56064,對不起，我拿錯了號碼。,traditional
56065,湯姆帶他的狗出去走。,traditional
56066,湯姆讓瑪麗回家。,traditional
56067,湯姆看著瑪麗的眼睛。,traditional
56068,湯姆要睡著了。,traditional
56069,她練習英語以找更好的工作。,traditional
56070,她沒這麼想。,traditional
56071,他還有興趣嗎？,traditional
56072,你要回來嗎？,traditional
56073,你認為我想要甚麼？,traditional
56074,湯姆不知道瑪麗在說甚麼。,traditional
56075,湯姆很有信心，不是麼？,traditional
56076,我真喜歡你給我的禮物。,traditional
56077,湯姆在他的桌邊工作。,traditional
56078,我能看見。,traditional
56079,湯姆的自行車昨天被偷了。,traditional
56080,我認為我們不該讓湯姆再那麼做。,traditional
56081,我認為它真是好事。,traditional
56082,关爱生命，请勿嬉水。,simplified
56083,湯姆準備去工作。,traditional
56084,禁止跨越。,neutral
56085,向前一步，走向文明。,neutral
56086,当心坠落。,simplified
56087,全都靠它了。,neutral
56088,我們只想贏。,traditional
56089,"爱护文物, 人人有责。",simplified
56090,你是什麼時候買的？,traditional
56091,現在誰要幫你？,traditional
56092,汤姆在学校里不专心。,simplified
56093,我慢跑了一箇小時，身上變暖和了。,traditional
56094,你太老了，做不得這種事了。,traditional
56095,我們游泳到天黑。,traditional
56096,我有脑瘤。,simplified
56097,我感到背上有东西动。,simplified
56098,我有脑肿瘤。,simplified
56099,你现在是名人了。,simplified
56100,请关灯。,simplified
56101,我在回家路上，湯姆。,traditional
56102,你说你有困难。我能帮忙吗？,simplified
56103,来跟我喝茶吧。,simplified
56104,在这儿冬天下大雪。,neutral
56105,我這回能贏。,traditional
56106,汤姆真瘦，不是么？,simplified
56107,別怕吠犬。,traditional
56108,你不想用我的嗎？,traditional
56109,我认为你比你想象的更强。,simplified
56110,汤姆还是不能读书。,simplified
56111,骗子们必须有好记性。,simplified
56112,房子现在没被占住。,simplified
56113,第一印象很重要。,neutral
56114,我对汤姆知道得很少。,simplified
56115,汤姆没有很多钱。,simplified
56116,禮貌過度是煩人的。,traditional
56117,那不好聞。,traditional
56118,他來接我走。,traditional
56119,沒有比友情更有價值的東西。,traditional
56120,我激動不已。,traditional
56121,我確定我能找點給你做的事。,traditional
56122,湯姆為他的錯誤後悔。,traditional
56123,汤姆在没有窗户的办公室里工作。,simplified
56124,我認為我們己經同意了。,traditional
56125,湯姆從不想試試。,traditional
56126,你能跳绳吗？,simplified
56127,他在五年前成為了這個俱樂部的成員。,traditional
56128,她違背己願放棄了她的計畫。,traditional
56129,你的旅行是怎么开始的？,neutral
56130,湯姆說他想試試騎獨輪車。,traditional
56131,你能從那裡看到房頂。,traditional
56132,他把耳朵貼在門上聽。,traditional
56133,我想問再你幾箇問題。,traditional
56134,現實點吧。,traditional
56135,我們會去做。,traditional
56136,公園裡發生了什麼？,traditional
56137,我全家來自波士頓。,traditional
56138,我看我找到你的一些東西了。,traditional
56139,火車該在中午到。,traditional
56140,醫生建議我父親少吸煙。,traditional
56141,湯姆需要在十分鍾內見到你。,traditional
56142,我不能適應這裡的氣候。,traditional
56143,湯姆幾乎每個週末都回家。,traditional
56144,我從沒聽說過湯姆。,traditional
56145,湯姆告訴你他第一次見瑪麗的事了嗎？,traditional
56146,昨天他回來晚了。,traditional
56147,他很像他外公。,neutral
56148,他很像他爺爺。,traditional
56149,歡迎來到你的新家。,traditional
56150,喝水。,neutral
56151,喝茶。,neutral
56152,喝湯。,traditional
56153,吃水果。,neutral
56154,吃飯。,traditional
56155,吃菜。,neutral
56156,吃肉。,neutral
56157,我們買了兩本書。,traditional
56158,大衛認識了一個人。,traditional
56159,大衛吃了很多東西。,traditional
56160,我買衣服了。,traditional
56161,我買了衣服了。,traditional
56162,他沒去上海。,traditional
56163,他去他家了嗎？,traditional
56164,他去馬德里了沒有？,traditional
56165,他去沒去馬德里？,traditional
56166,今天是晴天。,neutral
